url,title,author,publisher,isbn,page,country,language,category,rating,numberOfRating,numberOfReview,orginalPrice,sellPrice,summery,imageUrl
https://www.rokomari.com//book/124868/fundamentals-of-applied-probability-and-random-processes,Fundamentals of Applied Probability and Random Processes, Oliver C Ibe , Elsevier India Pvt. Ltd ,9788131211205,"1st Edition, 2007",460,India, Department of Mathematics ,5.0,1,,0,821,,
https://www.rokomari.com//book/85364/introducing-jung-a-grapic-guide,Introducing Jung ( A Grapic Guide), Maggie Hyde , Icon Books ,9781848318557,190,Abroad ,English," Foreign Language Books: Humor, Comics, Graphic Novel and story ",5.0,1,,0,450,"Carl Gustav Jung was the most enigmatic and controversial disciple of Sigmund Freud.”Introducing Jung” brilliantly explains the theories that led Jung to break away from Freud and describes his own near psychotic breakdown in mid-life, a ‘night-sea voyage’ from which he emerged with radical new insights into the nature of the unconscious mind. Step by step, the book demonstrates how it was entirely logical for him to explore the psychology of religion, alchemy, astrology, the I Ching and other phenomena rejected by science in his investigation of his patients’ dreams, fantasies and psychic disturbances.",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/8816e48f4_85364.jpg
https://www.rokomari.com//book/88689/practice-of-dermatology,Practice Of Dermatology , P.N. Behl  , CBS Publishers and Distributors (India) ,9788123912837,"10th Edition, 2007",500,India, Dermatology ,4.0,1,,0,0, ,
https://www.rokomari.com//book/2581/samprotik-silpovabona,সাম্প্রতিক শিল্পভাবনা, অশোক কর্মকার , সাহিত্য প্রকাশ ,9844650119,"1st Published, 1993",117,বাংলাদেশ," আর্ট, সংস্কৃতি ও ঐতিহ্য বিষয়ক প্রবন্ধ ",5.0,1,,100,90, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/fade85711_2581.jpg
https://www.rokomari.com//book/99239/1971-saler-shadinatajuddo-abong-sree-sree-raman-kalimondir-o-sree-maa-anandomoye-asram,১৯৭১ সালের স্বাধীনতাযুদ্ধ এবং শ্রী শ্রী রমনা কালীমন্দির ও শ্রী মা আনন্দময়ী আশ্রম, অশোক বিজয় , ঢাকা টাউন লাইব্রেরি ,9847610436,"1st Published, 2015",263,বাংলাদেশ, প্রসঙ্গ: মুক্তিযুদ্ধ ,5.0,6,,500,430,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/5763fb54b_99239.jpg
https://www.rokomari.com//book/51231/nastikotar-baire,নাস্তিকতার বাইরে, অশোক মিত্র , আনন্দ পাবলিশার্স (ভারত) ,9788177560015,"1st Edition, 2000",170,ভারত, দর্শন ও দার্শনিক বিষয়ক প্রবন্ধ ,5.0,1,,0,126, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/fdb922d87_51231.jpg
https://www.rokomari.com//book/51237/europer-bhaskarjo,ইওরোপের ভাস্কর্য , অশোক মিত্র , আনন্দ পাবলিশার্স (ভারত) ,8170669634,"5th Edition, 2015",255,ভারত," আর্ট, সংস্কৃতি ও ঐতিহ্য বিষয়ক প্রবন্ধ ",1.0,1,,0,540, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/rokimg_20151107_51237.gif
https://www.rokomari.com//book/51227/apila-chapila,আপিলা-চাপিলা , অশোক মিত্র , আনন্দ পাবলিশার্স (ভারত) ,9788177563252,"1st Edition, 2003",268,ভারত, বিবিধ বিষয়ক প্রবন্ধ ,4.67,9,2,0,0,"""আপিলা-চাপিলা” বইয়ের ফ্ল্যাপের লেখা:",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/rokimg_20151028_51227.gif
https://www.rokomari.com//book/15110/biswo-shrestho-darshonik,বিশ্বশ্রেষ্ঠ দার্শনিক , অষ্ট্রিক আর্যু , অনিন্দ্য প্রকাশ ,9847008200695,"1st Published, 2008",143,বাংলাদেশ, জীবনী সংকলন ,5.0,1,,150,128, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/bdb88e1f7_15110.jpg
https://www.rokomari.com//book/15113/kaljoyi-kirtiman-khristopurbo-monisider-jibona-lekkhyo,কালজয়ী কীর্তিমান খ্রিস্ট্রপূর্ব মনীষীদের জীবনা লেখ্য , অষ্ট্রিক আর্যু , অনিন্দ্য প্রকাশ ,9847008200701,"1st Published, 2008",208,বাংলাদেশ, জীবনী সংকলন ,5.0,1,,200,171,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/20bfde8f3_15113.jpg
https://www.rokomari.com//book/114086/podartho-bigganer-etihas,পদার্থবিজ্ঞানের ইতিহাস, অশোকেন্দু সেনগুপ্ত , সদর প্রকাশনী ,9789848845639,"1st Published, 2015",124,বাংলাদেশ," ছোটদের গণিত, বিজ্ঞান ও প্রযুক্তি ",5.0,1,,175,151,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/bd2cba5ce2b4_114086.gif
https://www.rokomari.com//book/91215/chanakys-chant,Chanakys Chant, Ashwin Sanghi , Westland ,9789381626818,"Published, 2012",489,India, Foreign Language Books: Novel ,5.0,2,,0,718,Summary Of The Book,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/f509ffc47_91215.jpg
https://www.rokomari.com//book/126541/budhyochorito,বুদ্ধচরিত, তারাপদ ভট্টাচার্য , তারাপদ ভট্টাচার্য , ,9841804077,"1st Edition, 2015",205, বৌদ্ধ ধর্মীয় ব্যক্তিত্ব ,5.0,1,1,250,215,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/ed374f4b3f34_126541.jpg
https://www.rokomari.com//book/207988/the-krishna-key,দ্য কৃষ্ণ কি, অশ্বিন সাংহি , তৌফিক সরকার , ,"1st Published, 2021",384,বাংলাদেশ, থ্রিলার ,4.4,10,3,490,384,নিজ বাড়িতে খুন হোন ভারতের সর্বকনিষ্ঠ ভাষাবিদ ও সিম্বলজিস্ট অনিল ভার্সনি। খুনি সন্দেহে ভার্সনির বন্ধু ও ইতিহাসবিদ রবি মোহন সাইনিকে গ্রেফতার করে ইন্সপেক্টর রাধিকা সিং। ঘটনাক্রমে পালাতে সক্ষম হয় সাইনি। সঙ্গী হয় তারই ছাত্রী প্রিয়া। পুলিশের সাথে সাথে খুনিও তাদের পিছু নেয়। এসবের আড়ালে জড়িত আছে মাফিয়া ডন শির খানও। কেন খুন হলেন ভার্সনি? কী চায় খুনি? মাফিয়া ডনের এতে কী স্বার্থ লুকিয়ে আছে? সব প্রশ্নের উত্তর আছে হিন্দু ধর্মের দেবতা ও বিষ্ণুর অষ্টম অবতার কৃষ্ণের কাছে। আর সেই উত্তর লুকিয়ে আছে কৃষ্ণের চাবিতে। অশ্বিন সাংহির এই অ্যানথ্রোপলজিক্যাল থ্রিলার আপনাদের নিয়ে যাবে পাঁচ হাজার বছরে আগের এক কিংবদন্তির কাছে এবং নিয়ে আসবে বর্তমানে—ইতিহাস মিশ্রিত এক রুদ্ধশ্বাস অভিযানে। ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/eab61df15_207988.jpg
https://www.rokomari.com//book/101475/a-glossary-of-literary-terms,A Glossary of Literary Terms , M. H. Abrams , A.T.H Smith , ,9788131526354,Latest,USA, Department of English ,4.0,1,1,0,630," First published fifty years ago, A Glossary of Literary Terms remains an essential text for all serious students of literature. Now fully updated to reflect the latest scholarship on recent and rapidly evolving critical theories, the tenth edition contains a complete glossary of essential literary terms presented as a series of engaging essays that explore the terms, place them in context, and suggest related entries and additional reading. This indispensable, authoritative, and highly affordable reference covers terms useful in discussing literature and literary history, theory, and criticism. Perfect as a core text for introductory literary theory or as a supplement to any literature course, this classic work is an invaluable reference that students can continue to use throughout their academic and professional careers.",
https://www.rokomari.com//book/124799/human-rights-democracy-and-governance,"Human Rights, Democracy and Governance", ActionAid International Asia , Pearson Education ,9788131729427,"1st Edition, 2010",180,India, Foreign Language Books: Politics ,5.0,1,,0,981,,
https://www.rokomari.com//book/150195/spark-how-to-lead-yourself-and-others-to-greater-success,Spark: How to Lead Yourself and Others to Greater Success, Courtney Lynch , Houghton Mifflin ,9780544716186,"1st Edition, 2017",224,India," Self-Help, Motivational and Meditation: English Books ",5.0,1,,0,0,,
https://www.rokomari.com//book/135242/signs-of-life-the-five-universal-shapes-and-how-to-use-them,Signs of Life: The Five Universal Shapes and How to Use Them, Angeles Arrien , Tarcher ,9780874779332,"6th Edition,2013",96,India, Foreign Language Books: Self-help and meditation ,5.0,2,,0,0,,
https://www.rokomari.com//book/169999/the-theory-of-moral-sentiments,The Theory of Moral Sentiments , Adam Smith , Andesite Press ,9781296629694,"1st Edition, 2015",516,India," Foreign Language Books: Essay, Articles & Research ",5.0,1,,0,0,,
https://www.rokomari.com//book/120337/the-wealth-of-nations,The Wealth of Nations, Adam Smith , Bantam Books ,9780553585971,"1st Edition, 1991",622,India," Foreign Language Books: Business, Investment and Economics ",4.67,9,1,0,0,"""The Wealth of Nations"" Back Cover of The Book:",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/23c9267df964_120337.gif
https://www.rokomari.com//book/222969/the-wealth-of-nations,The Wealth of Nations, Adam Smith , Rupa Publications ,9789355200723,"1st Published, 2021",1064,India, Political Philosophy ,1.5,2,,0,711,,
https://www.rokomari.com//book/118392/the-wealth-of-nations,The Wealth of Nations, Adam Smith , Om Books International Ltd. ,9789353764333,"Published, 2021",984,India," Foreign Language Books: Business, Investment and Economics ",5.0,3,1,0,711,'The Wealth of Nations' Summary of the book,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/aacb1dd5a_118392.jpg
https://www.rokomari.com//book/150562/keeping-your-child-safe-on-social-media-five-easy-steps,Keeping Your Child Safe on Social Media: Five Easy Steps, Anne McCormack , Orpen Pres ,9781786050182,"1st Edition, 2017",184,India, Foreign Language Books: Self-help and meditation ,5.0,1,,0,0,,
https://www.rokomari.com//book/151785/the-incest-diary,The Incest Diary, Anonymous ," Farrar, Straus and Giroux ",9780374175559,"1st Edition, 2017",144,India," Foreign Language Books : Biographies, Memories & Interviews ",4.0,1,,0,0,,
https://www.rokomari.com//book/174554/pragmatic-thinking-and-learning-refactor-your-wetware-pragmatic-programmers,Pragmatic Thinking and Learning: Refactor Your Wetware (Pragmatic Programmers), Andy Hunt , Pragmatic Bookshelf ,9781934356050,"1st Edition, 2008",252,USA, Computer Science & Engineering ,5.0,1,,0,0,,
https://www.rokomari.com//book/279876/the-terminal-man-sir-alfred-mehran,দ্য টার্মিনাল ম্যান, অ্যান্ডু ডনকিন , আশিকুর রহমান খান-১ , ,978-984-8800-93-5,"1st Published, 2023",208, আত্ম-চরিত ,5.0,3,4,450,387,"ব্রিটেনে যাবেন বলে বিমানে উঠেছিলেন আলফ্রেড। প্যারিসের চার্লস দ্য গল বিমানবন্দরে যাত্রাবিরতিতে নেমে পড়লেন মহাবিপাকে। একদল ছিনতাইকারী তাঁর ব্যাগ ছিনতাই করে নিয়ে গেল। আলফ্রেড কি পারবেন ব্রিটেনে পৌঁছাতে? নাকি জীবনের বাকি দিনগুলো তাঁকে এই বিমানবন্দরেই কাটিয়ে দিতে হবে? জানতে হলে চোখ রাখতে হবে রোমহর্ষক কাহিনিতে ভরপুর এই বইয়ের পাতায়। সেই বিরামহীন যাত্রায় আপনাকে স্বাগতম, প্রিয় পাঠক! আপনি তৈরি তো?",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/The_Terminal_Man__Sir_Alfred_Mehran-Andrew_Donkin-f5115-279876.jpg
https://www.rokomari.com//book/221102/the-hunt-for-atlantis,দ্য হান্ট ফর আটলান্টিস , অ্যান্ডি ম্যাকডারমট , আদনান আহমেদ রিজন , ,"1st Published, 2021",400,বাংলাদেশ," রহস্য, গোয়েন্দা, ভৌতিক, মিথ, থ্রিলার, ও অ্যাডভেঞ্চার: অনুবাদ ও ইংরেজি ",3.86,7,4,500,375,"আর্কিওলজিস্ট নিনা ওয়াইল্ডের ধারনা, হারানো কিংবদন্তী আটলান্টিসের অবস্থান সনাক্ত করতে পেরেছে। এখন পরীক্ষা করে দেখতে হবে, তার এই অনুমান ঠিক কি না। কিন্তু কিছু মানুষ চাইছে কাজটা করার আগেই বাবা-মায়ের মতো তাকে মৃত দেখতে!",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/The_Hunt_For_Atlantis_-Andy_McDermott-41ae7-221102.jpg
https://www.rokomari.com//book/165726/trash,ট্র্যাশ, অ্যান্ডি মুলিগান , শাহেদ জামান , ,9789848729410,"1st Published, 2018",190, অনুবাদ উপন্যাস ,4.6,5,5,220,172,"""ট্র্যাশ"" বইটিতে লেখা শেষের কথা:",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/2fafad968_165726.jpg
https://www.rokomari.com//book/147165/the-china-pakistan-axis-asia-s-new-geopolitics,The China - Pakistan Axis: Asia's New Geopolitics, Andrew Small , Random House ,9788184007589,"1st Edition, 2015",320,India, Department of Social Science ,5.0,1,,0,718,,
https://www.rokomari.com//book/86709/a-political-biographi-norandrow-modi,অ্যা পলিটিক্যাল বায়োগ্রাফি : নরেন্দ্র মোদি, মহিউল ইসলাম মিঠু , মহিউল ইসলাম মিঠু , ,9848021213,"1st, 2014",238, রাজনৈতিক ব্যক্তিত্ব ,5.0,3,,350,301,ভূমিকা,
https://www.rokomari.com//book/73875/vumikompo,ভূমিকম্প, অ্যান্ড্রু সল্‌কি , গায়েত্রী গুহরায় , ,9788129525628,"2nd Edition, 2015",108, বয়স যখন ১২-১৭: উপন্যাস ,5.0,3,1,0,125,"""ভূমিকম্প"" বইয়ের পিছনের কভারের লেখা:",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/23c2cd4c9_73875.jpg
https://www.rokomari.com//book/149842/an-introduction-to-broadband-networks,An Introduction to Broadband Networks, Anthony S. Acampora , Springer ,9788184892741,"1st Edition, 2009",356,India, Computer Science & Engineering ,5.0,1,,0,891,,
https://www.rokomari.com//book/163856/on-love,On Love, Abel Debritto , Abel Debritto , ,9781782117308,"1st Edition, 2016",216, Foreign Language Books : Poetry ,3.5,2,1,0,898,"In On Love, we see Charles Bukowski reckoning with the complications of love and desire. Alternating between the tough and the tender, the romantic and the gritty, Bukowski exposes the myriad faces of love in the poems collected here - its selfishness and its narcissism, its randomness, its mystery and its misery, and, ultimately, its true joyfulness, endurance and redemptive power.",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/a4939c482_163856.jpg
https://www.rokomari.com//book/165256/the-complete-ketogenic-diet-for-beginners-your-essential-guide-to-living-the-keto-lifestyle,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle, Amy Ramos , Rockridge University Press ,9781623158088,"1st Edition, 2016",158,India, Foreign Language Books: Self-help and meditation ,4.0,2,,0,0,,
https://www.rokomari.com//book/144394/die-for-me,Die For Me, Amy Plum , Little Brown Book Group ,9781907411021,"1st Edition, 2011",352,India, Foreign Language Books: Novel ,5.0,1,,0,0,,
https://www.rokomari.com//book/166704/horror-kahini-l-dracular-chair,হরর কাহিনী : ড্রাকুলার চেয়ার, মুহাম্মাদ তানভীর মৌসুম , মুহাম্মাদ তানভীর মৌসুম , ,"1st Published, 2018",বাংলাদেশ,বাংলা," রহস্য, গোয়েন্দা, ভৌতিক, মিথ, থ্রিলার, ও অ্যাডভেঞ্চার: অনুবাদ ও ইংরেজি ",5.0,1,1,180,155,"""হরর কাহিনী : ড্রাকুলার চেয়ার"" বইটির সূচিপত্র: ",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/944e60f59_166704.jpg
https://www.rokomari.com//book/51339/dusahosi-tintin-tibbete-tintin,দুঃসাহসী টিনটিন: তিব্বতে টিনটিন, অ্যার্জে , আনন্দ পাবলিশার্স (ভারত) ,9788170661061,"1st Edition, 1988",62,ভারত, পশ্চিমবঙ্গের বই: কমিকস ও ছবির গল্প ,4.5,12,4,0,720,"""দুঃসাহসী টিনটিন: তিব্বতে টিনটিন"" বইটির সম্পর্কে কিছু কথাঃ",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/Dusahosi_Tintin_Tibbete_Tintin-Herge-b7971-51339.jpg
https://www.rokomari.com//book/56206/the-valkyries,The Valkyries, Paulo Coelho , Alan R. Clarke , ,9788172235406,"24th Impression, 2017",245, Foreign Language Books: Novel ,4.0,2,,0,630," The Valkyries are a force to be reckoned with - warrior women who roam the Mojave desert on motorbikes, leather-clad despite the heat. But they are also spiritual being and it is to them that paulo Coelho is led in the search for his own guardian angel. ",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/a24f10017_56206.jpg
https://www.rokomari.com//book/119365/fundamentals-of-physics,Fundamentals of Physics, Alan Giambattista , Mcgraw Hill Education ,9780070648500,"1st Edition ,2007",1300,India, Department of Physics and Applied Physics ,5.0,1,,0,0,,
https://www.rokomari.com//book/135246/talk-language-how-to-use-conversation-for-profit-and-pleasure,Talk Language: How to Use Conversation for Profit and Pleasure, Alan Garner , Orion Publishing Group ,9780959365818,"Reprint edition,2016",192,India, Foreign Language Books: Self-help and meditation ,3.67,3,,0,0,,
https://www.rokomari.com//book/176234/dk-knowledge-encyclopedia,DK Knowledge Encyclopedia, Lizzie Munsey , Penguin Random House (Indian) ,9780143428640,"1st Published, 2013",360,India, Foreign Language Books: Children & Teens non-fiction Books ,5.0,1,,0,0,"The family encyclopedia that shows you the world as you've never seen it before DK Knowledge Encyclopedia offers a fascinating and ground-breaking visual approach to learning about the wonders of our world. An encyclopedia like no other, the DK Knowledge Encyclopedia uses the latest CGI technology to help you explore everything you've ever wanted to know more about, covering space, Earth, nature, the human body, history and culture, and science and technology in incredible detail. From 3D images of the sun and the inside of a shark to a 3D DNA strand and a model of Shakespeare's globe, this is an amazing visual introduction to every aspect of human knowledge. The DK Knowledge Encyclopedia makes tough subjects not only easy to follow, but utterly absorbing, making this an incredible reference book the whole family will return to time and again.",
https://www.rokomari.com//book/267472/the-whisper-man,দ্য হুইস্পার ম্যান, সালমান হক , সায়েম সোলায়মান , ,"1st Edition, 2022",352,বাংলাদেশ," রহস্য, গোয়েন্দা, ভৌতিক, মিথ, থ্রিলার, ও অ্যাডভেঞ্চার: অনুবাদ ও ইংরেজি ",4.43,7,1,550,431,"হঠাৎ করেই মারা গেল টম কেনেডির স্ত্রী। সে সিদ্ধান্ত নিল, ছেলে জেইক হিলকে সঙ্গে নিয়ে জীবনটা শুরু করবে নতুনভাবে। নতুন কোনো জায়গায়, নতুন কোনো বাড়িতে, নতুন কোনো শহরে।",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/The_Whisper_Man-Alex_North-55f05-267472.jpeg
https://www.rokomari.com//book/166668/blockchain-revolution-how-the-technology-behind-bitcoin-is-changing-money-business-and-the-world,"Blockchain Revolution: How the Technology Behind Bitcoin Is Changing Money, Business, and the World", Don Tapscott , Portfolio ,9781101980132,"1st Edition, 2016",368,USA," Foreign Language Books: Business, Investment and Economics ",3.5,2,,0,0,,
https://www.rokomari.com//book/284127/java-programming-exercise,জাভা প্রোগ্রামিং এক্সারসাইজ, আ ন ম বজলুর রহমান , দ্বিমিক প্রকাশনী ,9789848042212,"1st Published, 2023",176,বাংলাদেশ, জাভা প্রোগ্রামিং ,5.0,2,2,380,327,আলহামদুলিল্লাহ! জাভা প্রোগ্রামিং এক্সারসাইজ বইটি লিখে সম্পন্ন করতে পারার জন‍্য বিশেষ কৃতজ্ঞতা প্রকাশ করছি মহান আল্লাহ তাআলার কাছে। ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/JAVA_PROGRAMMING_EXERCISE-A_N_M_Bazlur_Rahman-58f05-284127.jpg
https://www.rokomari.com//book/167993/practice-of-herbal-medicine,প্র্যাকটিস অব হারবাল মেডিসিন, আ স ম শামুন অর রশীদ , কে এম শামীমুল হাসান , ,9789848927199,"2nd Edition, 2016",240, ভেষজ ও আয়ুর্বেদিক ,5.0,2,1,260,216,"""প্র্যাকটিস অব হারবাল মেডিসিন"" বইয়ের সংক্ষিপ্ত কথা :",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/07b7df6f9_167993.jpg
https://www.rokomari.com//book/200057/java-web-programming,জাভা ওয়েব প্রোগ্রামিং, আ ন ম বজলুর রহমান , দ্বিমিক প্রকাশনী ,9789848042120,"1st Published, 2020",344,বাংলাদেশ, ওয়েব ডিজাইন ও ডেভেলপমেন্ট ,4.59,46,27,480,413,"""জাভা ওয়েব প্রোগ্রামিং"" বইয়ের লেখকের কথাঃ",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/1434809b0_200057.jpg
https://www.rokomari.com//book/44581/sahih-muslim-8th-part,সহীহ মুসলিম ৮ম খণ্ড , আ স ম নুরুজ্জামান ভূঁয়া , আ স ম নুরুজ্জামান ভূঁয়া , ,9843109309,"4th Published, 2022",383, হাদিস ও সুন্নাত ,5.0,2,1,500,430, ,
https://www.rokomari.com//book/167993/practice-of-herbal-medicine,প্র্যাকটিস অব হারবাল মেডিসিন, আ স ম শামুন অর রশীদ , কে এম শামীমুল হাসান , ,9789848927199,"2nd Edition, 2016",240, ভেষজ ও আয়ুর্বেদিক ,5.0,2,1,260,216,"""প্র্যাকটিস অব হারবাল মেডিসিন"" বইয়ের সংক্ষিপ্ত কথা :",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/07b7df6f9_167993.jpg
https://www.rokomari.com//book/44576/sahih-muslim-3rd-part,সহীহ মুসলিম ৩য় খণ্ড , মোহাম্মদ মোজাম্মেল হক , মোহাম্মদ মোজাম্মেল হক , ,9843109309,"4th Published, 2022",383, হাদিস ও সুন্নাত ,5.0,1,,440,378, ,
https://www.rokomari.com//book/44577/sahiho-muslim-4th-part,সহীহ মুসলিম ৪র্থ খণ্ড , ইমাম মুসলিম (র) , আ স ম নুরুজ্জামান ভূঁয়া , , ,9843109309,"2nd, 2012", হাদিস ও সুন্নাত ,3.0,2,,320,275, ,
https://www.rokomari.com//book/251222/ssc-grammar-vaccine,এসএসসি গ্রামার ভ্যাকসিন এন্ড কম্পোজিশান, আ.স.ম আল আমিন , Consummate Publication ,4th Edition. 2022,272,Bangladesh,Bangla & English, Class 9 and 10(SSC): Common Subject ,3.5,6,,0,250,"SSC-2023 এর শর্ট সিলেবাসের আলোকে সকল গ্রামারের টপিকগুলো সহজ ভাষায় আলোচনা করা হয়েছে। 👉 CV, Complaint Letter, Notice, Paragraph বাংলা অনুবাদসহ সংযোজন। 👉 SSC-2023 এর English 1st and 2nd Paper Writing Part এর ১৫০ মার্কসের চূড়ান্ত সাজেশন সংযোজন করা হয়েছে। 👉 গ্রামার বুঝার জন্য Basic Grammar শুরুতেই দেওয়া হয়েছে। 👉 প্রতিটি টপিকের সাথে বিগত সালের সবচেয়ে ইম্পর্ট্যান্ট প্রশ্নগুলো বাংলা অর্থসহ দেওয়া হয়েছে। 👉 বিভিন্ন স্কুলের টেস্ট পরীক্ষা,প্রিটেস্ট পরীক্ষার আলোকে প্রতিটি টপিকের Exclusive Suggestion সংযোজন করা হয়েছে। 👉 গ্রামারের টপিকগুলোর আলোকে সবচেয়ে গুরুত্বপূর্ণ ২০ টি মডেল কোশ্চেন উত্তরসহ সংযোজন করা হয়েছে। 👉 বইটিতে শুধু যতটুকু পড়া প্রয়োজন সেগুলোই অন্তর্ভুক্ত করা হয়েছে।",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/SSC_Grammar_Vaccine_-ASM_Al_Amin-4bf94-251222.jpg
https://www.rokomari.com//book/279901/nosto-kabbo-bejonma,নষ্ট কাব্য বেজন্মা, আ.ব.স. রাজ , কুহক কমিক্স এন্ড পাবলিকেশন ,1st Edition 2023,85,বাংলাদেশ,বাংলা, রোমান্টিক কবিতা ,5.0,1,1,340,267,"প্রচন্ড কোনো এক প্রিয় মানুষের সামনে কেউ একজন দাঁড়িয়ে আছে, যার হাতের মুঠোয় এক গুচ্ছ রক্ত রাঙা গোলাপ। তার দৃষ্টি জুড়ে কেবল এক মহাকাব্য, আর বুকের মাঝে ওই প্রিয় মানুষ হারিয়ে যাবার ভয়, আশংঙ্কা আর আর্তনাদ। নীরব ওই আর্তনাদে এই পৃথিবীর বুকে নেমে এসেছে প্রবল কষ্ট-বর্ষার স্রোত। কষ্টের তুমুল প্রলয়ংকারী ঝড়ে সৃষ্টির সমস্তকিছু একে একে চুরমার হয়ে যাচ্ছে প্রতি মুহূর্তে।",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/Nosto_Kabbo_Bejonma-A_B_S_Raj-053d3-279901.jpg
https://www.rokomari.com//book/95031/tu-fota-asru,দু-ফোঁটা অশ্রু , আ.ব. মহিউদ্দিন আহমেদ , পাঠক সমাবেশ ,9789849127345,"1st, 2015",বাংলাদেশ,বাংলা, বাংলা কবিতা ,5.0,1,,150,134,,
https://www.rokomari.com//book/293415/ssc-2023-suggestion-vaccine,এসএসসি ২০২৩ সাজেশন ভ্যাকসিন , আ.স.ম আল আমিন , English Apps Publications ,"1st Edition, 2023",100,Bangladesh,Bangla & English, SSC and Equivalent: Suggestion & Testpapers ,5.0,4,4,250,188,SSC 2023 Suggestion Vaccine,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/SSC_2023_Suggestion_Vaccine_-ASM_Al_Amin-d65a5-293415.jpg
https://www.rokomari.com//book/254720/key-to-success-manners-and-etiquette,Key To Success Manners And Etiquette, A.G.M. Obaidullah , Moonlight Publication ,"1st Published, 2022",96,Bangladesh,English, Self-development and Motivation ,5.0,1,1,60,54,Any great person in the world history is/was always adorned good manner and etiquette. Their society and nation always remember them for the immemorable contribution of their virtuous life for building the glorious history and tradition to inspire the younger generation.,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/Key_To_Success_Manners_And_Etiquette-AGM_Obaidullah-d5432-254720.jpg
https://www.rokomari.com//book/254719/shape-the-life,Shape The Life, A.G.M. Obaidullah , Moonlight Publication ,"1st Published, 2022",76,Bangladesh,English, Career Development ,5.0,1,1,50,45,Every animal lives from birth to death. Whoever gets birth ultimately gets taste of death. Once you come to this Earth you have to die. This span of time from birth to death is life.,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/Shape_The_Life-AGM_Obaidullah-523ba-254719.jpg
https://www.rokomari.com//book/192491/sahosher-montra,সাহসের মন্ত্র , আ.জ.ম. ওবায়েদুল্লাহ , গার্ডিয়ান পাবলিকেশনস ,9789848254431,"1st Published, 2019",184,বাংলাদেশ, শিক্ষা ও শিক্ষাবিদ বিষয়ক প্রবন্ধ ,4.79,14,11,300,225,"""সাহসের মন্ত্র "" বইয়ের সংক্ষিপ্ত কথা:",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/08d205883_192491.jpg
https://www.rokomari.com//book/254717/growing-children-minds,Growing Children Minds, A.G.M. Obaidullah , Moonlight Publication ,"1st Published, 2022",60,Bangladesh,English, When 8-12: Religious Books ,5.0,1,1,50,45,Children grow in mother's lap enjoying soothing jerkings of cradle. S/he grows from child to youth. With that his/her him/her. Those are all queries to know the unknown and world grows. Lot of questions/ inquisitiveness knocks unseen vast universe.,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/Growing_Children_Minds-AGM_Obaidullah-9a167-254717.jpg
https://www.rokomari.com//book/149855/guide-to-wireless-sensor-networks,Guide to Wireless Sensor Networks, Isaac Woungang , Springer ,9788132204459,"1st Edition, 2012",India,English, Computer Science & Engineering ,5.0,1,,0,0,,
https://www.rokomari.com//book/211601/protivake-orthey-porinoto,প্রতিভাকে অর্থে পরিণত করুন, আইজাক জন আকাণ্ড , শরীফ নাফে আচ্ছাবের , ,"1st Published, 2021",বাংলাদেশ,বাংলা, অনুবাদ: আত্ম-উন্নয়ন ও মেডিটেশন ,5.0,7,4,120,103,,
